0-15,121Plus,16-30,31-45,46-60,61-90,91-120,Airport,AvgWait,Booths,Count,Date,Excluded,Flights,Lat,Lon,LongDate,MaxWait
3890,0,1687,830,305,33,0,FLL,13.882352941176471,12.058823529411764,7028,08/15/16,283,59,26.072500228881836,-80.15277862548828,1471219200000,39.529411764705884
2399,63,1955,1097,873,616,201,FLL,25.823529411764707,10.941176470588236,7492,08/17/16,288,53,26.072500228881836,-80.15277862548828,1471392000000,60.88235294117647
3203,0,1892,1068,351,183,43,FLL,16.529411764705884,10.941176470588236,7026,08/22/16,286,55,26.072500228881836,-80.15277862548828,1471824000000,43.88235294117647
2961,0,1579,975,463,240,0,FLL,19.294117647058822,10.588235294117647,6438,08/23/16,220,46,26.072500228881836,-80.15277862548828,1471910400000,51.529411764705884
3062,0,1629,958,531,681,201,FLL,26.235294117647058,12,7310,08/24/16,248,51,26.072500228881836,-80.15277862548828,1471996800000,60.588235294117645
2524,0,1939,933,646,359,94,FLL,21.647058823529413,11.647058823529411,6761,08/25/16,266,52,26.072500228881836,-80.15277862548828,1472083200000,51.294117647058826
3414,0,1725,1017,340,248,13,FLL,18,12.823529411764707,7079,08/26/16,322,54,26.072500228881836,-80.15277862548828,1472169600000,46.1764705882353
4412,0,1674,553,58,0,0,FLL,12.058823529411764,11.941176470588236,6972,08/28/16,275,53,26.072500228881836,-80.15277862548828,1472342400000,32.64705882352941
3592,0,1661,647,206,45,0,FLL,13.705882352941176,12.705882352941176,6394,08/29/16,243,48,26.072500228881836,-80.15277862548828,1472428800000,32.76470588235294
2492,56,1278,682,538,617,343,FLL,27.058823529411764,11.411764705882353,6223,09/01/16,217,46,26.072500228881836,-80.15277862548828,1472688000000,70.6470588235294
4449,0,1307,226,104,15,0,FLL,11.588235294117647,12.352941176470589,6312,09/04/16,211,51,26.072500228881836,-80.15277862548828,1472947200000,28.941176470588236
3596,0,2199,607,103,23,0,FLL,14.882352941176471,11.176470588235293,6808,09/05/16,280,64,26.072500228881836,-80.15277862548828,1473033600000,38.05882352941177
2498,7,1335,890,696,754,176,FLL,25.764705882352942,12.823529411764707,6607,09/07/16,251,45,26.072500228881836,-80.15277862548828,1473206400000,62.35294117647059
2432,0,1423,1040,259,402,22,FLL,20.41176470588235,11.176470588235293,5791,09/08/16,213,45,26.072500228881836,-80.15277862548828,1473292800000,50.35294117647059
3360,0,1478,616,76,0,0,FLL,14.058823529411764,11.235294117647058,5748,09/10/16,218,46,26.072500228881836,-80.15277862548828,1473465600000,34.8235294117647
1956,244,1095,638,554,914,442,FLL,35.1764705882353,11.352941176470589,6051,09/16/16,208,49,26.072500228881836,-80.15277862548828,1473984000000,84.94117647058823
2678,0,1209,582,389,216,11,FLL,17.88235294117647,10.235294117647058,5279,09/17/16,194,47,26.072500228881836,-80.15277862548828,1474070400000,46.470588235294116
2961,0,1682,728,201,93,0,FLL,14.352941176470589,12.411764705882353,5916,09/19/16,251,49,26.072500228881836,-80.15277862548828,1474243200000,38.11764705882353
2710,0,1160,255,4,0,0,FLL,11.882352941176471,12.235294117647058,4308,09/20/16,179,35,26.072500228881836,-80.15277862548828,1474329600000,28
3312,0,1278,535,151,36,0,FLL,12.117647058823529,11.411764705882353,5514,09/21/16,202,44,26.072500228881836,-80.15277862548828,1474416000000,33.588235294117645
2889,0,1180,588,235,16,0,FLL,15,11.058823529411764,5100,09/28/16,192,40,26.072500228881836,-80.15277862548828,1475020800000,37.23529411764706
2532,0,1360,822,266,169,0,FLL,15.823529411764707,11.588235294117647,5375,09/29/16,226,45,26.072500228881836,-80.15277862548828,1475107200000,39.76470588235294
3985,0,1480,281,30,0,0,FLL,11.529411764705882,10.882352941176471,6041,10/09/16,265,44,26.072500228881836,-80.15277862548828,1475971200000,29.58823529411765
2813,0,1224,573,392,143,4,FLL,16.529411764705884,10.470588235294118,5361,10/10/16,212,49,26.072500228881836,-80.15277862548828,1476057600000,41.294117647058826
2540,0,1394,732,537,769,116,FLL,22.823529411764707,12.705882352941176,6331,10/14/16,243,53,26.072500228881836,-80.15277862548828,1476403200000,53.11764705882353
3061,0,1269,697,422,175,0,FLL,17.352941176470587,11.529411764705882,5827,10/15/16,203,46,26.072500228881836,-80.15277862548828,1476489600000,41.529411764705884
3363,0,1572,377,159,91,0,FLL,13.411764705882353,11.941176470588236,5809,10/17/16,247,49,26.072500228881836,-80.15277862548828,1476662400000,34.11764705882353
3047,0,898,412,113,100,14,FLL,11.941176470588236,10,4770,10/18/16,186,46,26.072500228881836,-80.15277862548828,1476748800000,39.588235294117645
3183,0,1117,402,237,227,0,FLL,14.411764705882353,10.411764705882353,5381,10/22/16,215,49,26.072500228881836,-80.15277862548828,1477094400000,33.294117647058826
2661,0,1372,674,193,293,12,FLL,16.235294117647058,10.941176470588236,5449,10/26/16,244,48,26.072500228881836,-80.15277862548828,1477440000000,40.8235294117647
2978,0,1256,549,358,141,0,FLL,17,11.411764705882353,5512,10/27/16,230,47,26.072500228881836,-80.15277862548828,1477526400000,39.64705882352941
3787,0,1255,443,315,349,0,FLL,17.647058823529413,10.176470588235293,6390,10/30/16,241,53,26.072500228881836,-80.15277862548828,1477785600000,43.94117647058823
2880,0,932,415,153,21,0,FLL,13.5,11.25,4524,11/07/15,123,42,26.072500228881836,-80.15277862548828,1446854400000,32.875
3138,0,818,166,51,19,0,FLL,10.8125,12.0625,4297,11/11/15,105,40,26.072500228881836,-80.15277862548828,1447200000000,27.375
2785,0,1085,612,356,78,0,FLL,15.375,11.625,5065,11/13/15,149,44,26.072500228881836,-80.15277862548828,1447372800000,38.375
3604,0,869,372,144,47,0,FLL,12.0625,11.375,5193,11/18/15,157,43,26.072500228881836,-80.15277862548828,1447804800000,30.9375
4139,0,825,253,84,7,0,FLL,10.5625,10.8125,5468,11/30/15,160,45,26.072500228881836,-80.15277862548828,1448841600000,27.8125
3355,0,838,212,131,77,0,FLL,10.5625,11.5625,4757,12/02/15,144,42,26.072500228881836,-80.15277862548828,1449014400000,28.625
2939,0,917,387,220,118,0,FLL,13.9375,11,4724,12/03/15,143,48,26.072500228881836,-80.15277862548828,1449100800000,33.9375
2890,0,641,316,184,491,255,FLL,21.3125,10.8125,4909,12/05/15,132,45,26.072500228881836,-80.15277862548828,1449273600000,46.0625
3098,0,826,312,111,103,0,FLL,12.75,10.875,4577,12/07/15,127,44,26.072500228881836,-80.15277862548828,1449446400000,33.0625
3187,0,1238,503,269,371,13,FLL,17.625,10.6875,5740,12/14/15,159,50,26.072500228881836,-80.15277862548828,1450051200000,42.25
3130,133,1013,328,98,166,195,FLL,17,10.875,5226,12/15/15,163,45,26.072500228881836,-80.15277862548828,1450137600000,43.25
4635,0,1401,269,4,0,0,FLL,11.1875,12.3125,6504,01/06/16,195,50,26.072500228881836,-80.15277862548828,1452038400000,30.5625
2746,0,849,346,139,85,26,FLL,13.625,11.0625,4351,01/28/16,160,42,26.072500228881836,-80.15277862548828,1453939200000,38.625
3303,0,1191,271,8,0,0,FLL,11.25,11.5,4937,02/04/16,164,45,26.072500228881836,-80.15277862548828,1454544000000,28.5
2736,0,1394,692,312,65,0,FLL,17,11.125,5392,02/05/16,193,49,26.072500228881836,-80.15277862548828,1454630400000,44.25
2676,0,1027,646,134,21,0,FLL,14.9375,9.8125,4667,02/11/16,163,45,26.072500228881836,-80.15277862548828,1455148800000,37.1875
2871,0,1227,363,226,82,0,FLL,14.125,9.0625,4954,02/16/16,185,43,26.072500228881836,-80.15277862548828,1455580800000,34.75
3100,0,1200,362,102,3,0,FLL,12.8125,9.0625,4943,02/23/16,176,45,26.072500228881836,-80.15277862548828,1456185600000,30.9375
2406,0,961,423,177,189,34,FLL,16.625,9.8125,4337,02/25/16,147,45,26.072500228881836,-80.15277862548828,1456358400000,45.125
3382,0,818,256,140,85,0,FLL,12.5625,10,4867,03/01/16,186,49,26.072500228881836,-80.15277862548828,1456790400000,30.375
3267,0,1219,432,205,290,41,FLL,15.8125,10.0625,5651,03/07/16,197,53,26.072500228881836,-80.15277862548828,1457308800000,40.5
3099,0,791,343,263,156,85,FLL,13.0625,9.8125,4919,03/08/16,182,49,26.072500228881836,-80.15277862548828,1457395200000,35.1875
2810,0,1385,484,327,308,0,FLL,18.75,9.5625,5518,03/09/16,204,55,26.072500228881836,-80.15277862548828,1457481600000,54.375
2875,19,1914,762,284,473,67,FLL,20.125,9.4375,6606,03/12/16,212,59,26.072500228881836,-80.15277862548828,1457740800000,59.9375
3516,0,1635,639,262,140,0,FLL,16,9,6407,03/13/16,215,62,26.072500228881836,-80.15277862548828,1457827200000,44.5625
4668,0,1073,313,152,336,122,FLL,14.875,11.3125,6911,03/19/16,247,62,26.072500228881836,-80.15277862548828,1458345600000,37.125
2805,0,1494,871,375,463,50,FLL,19.1875,10.6875,6276,03/22/16,218,54,26.072500228881836,-80.15277862548828,1458604800000,46.5625
2857,0,1347,815,496,304,219,FLL,24,10.875,6281,03/24/16,243,52,26.072500228881836,-80.15277862548828,1458777600000,54.25
4364,0,1612,197,45,43,0,FLL,11.0625,10,6482,03/26/16,221,65,26.072500228881836,-80.15277862548828,1458950400000,31.5
2922,0,1718,611,77,0,0,FLL,13.25,10,5539,03/29/16,211,48,26.072500228881836,-80.15277862548828,1459209600000,30.8125
4016,0,1024,426,289,174,0,FLL,14.3125,10.8125,6144,04/02/16,215,63,26.072500228881836,-80.15277862548828,1459555200000,41.9375
4648,0,1397,252,138,33,0,FLL,11.4375,11.3125,6697,04/03/16,229,66,26.072500228881836,-80.15277862548828,1459641600000,32.0625
2284,0,1247,604,350,698,68,FLL,23.125,10.25,5423,04/07/16,172,50,26.072500228881836,-80.15277862548828,1459987200000,61.5625
3391,0,1610,295,140,485,19,FLL,17.0625,9.875,6138,04/09/16,198,56,26.072500228881836,-80.15277862548828,1460160000000,41.75
2924,20,1359,499,414,336,172,FLL,19.125,9.125,5972,04/11/16,248,54,26.072500228881836,-80.15277862548828,1460332800000,55.625
1993,0,1078,857,468,392,55,FLL,21.75,10.125,5039,04/14/16,196,47,26.072500228881836,-80.15277862548828,1460592000000,54.1875
2963,0,1795,558,185,130,0,FLL,16.5625,9.9375,5854,04/18/16,223,57,26.072500228881836,-80.15277862548828,1460937600000,37.875
2198,92,1520,694,424,401,285,FLL,27,11.375,5820,04/20/16,206,54,26.072500228881836,-80.15277862548828,1461110400000,77.125
2280,0,1243,647,236,563,64,FLL,20.9375,9.8125,5211,04/21/16,178,47,26.072500228881836,-80.15277862548828,1461196800000,50.3125
2750,0,1288,743,377,541,48,FLL,18.625,10.9375,5952,04/22/16,205,59,26.072500228881836,-80.15277862548828,1461283200000,48.4375
2644,0,1237,512,394,465,95,FLL,23.25,10.25,5529,04/28/16,182,49,26.072500228881836,-80.15277862548828,1461801600000,57.5
2826,0,1604,581,228,232,0,FLL,16.5,10.25,5684,04/30/16,213,56,26.072500228881836,-80.15277862548828,1461974400000,42.75
3585,0,1447,656,176,26,0,FLL,13.125,9.75,6125,05/02/16,235,59,26.072500228881836,-80.15277862548828,1462147200000,33.9375
2722,0,1190,870,596,532,46,FLL,20.375,11.5,6195,05/06/16,239,59,26.072500228881836,-80.15277862548828,1462492800000,50.5
2829,0,1286,687,426,422,221,FLL,20.5,10.625,6110,05/11/16,239,50,26.072500228881836,-80.15277862548828,1462924800000,52.4375
2966,0,1375,580,352,190,0,FLL,17.6875,11.25,5682,05/12/16,219,49,26.072500228881836,-80.15277862548828,1463011200000,43.625
3096,0,1139,613,386,233,58,FLL,17.375,9.0625,5746,05/14/16,221,57,26.072500228881836,-80.15277862548828,1463184000000,51.8125
3205,0,1190,817,591,345,0,FLL,17.0625,11.625,6370,05/20/16,222,56,26.072500228881836,-80.15277862548828,1463702400000,46.9375
3794,0,1575,449,171,34,0,FLL,12.8125,10.1875,6259,05/22/16,236,58,26.072500228881836,-80.15277862548828,1463875200000,36.75
3233,0,1266,596,388,371,28,FLL,18.875,10.8125,6145,05/25/16,263,51,26.072500228881836,-80.15277862548828,1464134400000,48.8125
2775,4,1351,491,262,451,134,FLL,19.875,10.25,5675,05/26/16,207,49,26.072500228881836,-80.15277862548828,1464220800000,53.4375
3391,0,1157,586,361,345,91,FLL,16.375,10.3125,6177,05/27/16,246,59,26.072500228881836,-80.15277862548828,1464307200000,42.6875
3971,0,1901,577,104,11,0,FLL,13.375,10.625,6842,05/30/16,278,70,26.072500228881836,-80.15277862548828,1464566400000,35.3125
3687,0,1694,636,213,212,31,FLL,17.0625,10.1875,6730,06/05/16,257,63,26.072500228881836,-80.15277862548828,1465084800000,43.6875
3144,0,1459,784,355,154,0,FLL,13.75,10.6875,6126,06/06/16,230,61,26.072500228881836,-80.15277862548828,1465171200000,38.375
3313,0,1160,788,393,233,4,FLL,15.5625,10.8125,6111,06/11/16,220,61,26.072500228881836,-80.15277862548828,1465603200000,41.1875
3794,0,1643,715,248,40,0,FLL,12.5,9.4375,6681,06/12/16,241,70,26.072500228881836,-80.15277862548828,1465689600000,32.4375
2993,0,1276,644,284,123,0,FLL,15,10.125,5532,06/14/16,212,54,26.072500228881836,-80.15277862548828,1465862400000,40.5
3538,0,1676,700,323,62,0,FLL,13.375,11,6490,06/19/16,191,60,26.072500228881836,-80.15277862548828,1466294400000,36.625
4198,0,1084,206,98,0,0,FLL,10.375,11.125,5795,06/21/16,209,49,26.072500228881836,-80.15277862548828,1466467200000,25.75
2999,0,1444,826,591,1011,322,FLL,28.0625,12.875,7497,07/01/16,304,60,26.072500228881836,-80.15277862548828,1467331200000,65.625
3344,0,1338,654,420,436,74,FLL,18.25,11.125,6542,07/02/16,276,57,26.072500228881836,-80.15277862548828,1467417600000,47.75
3653,0,1505,1051,301,202,0,FLL,17.0625,11.5,6953,07/20/16,241,58,26.072500228881836,-80.15277862548828,1468972800000,46.1875
2873,26,1436,691,373,309,283,FLL,23.625,11.0625,6273,07/21/16,282,54,26.072500228881836,-80.15277862548828,1469059200000,64.375
3756,0,1519,881,345,143,0,FLL,20.125,11.0625,6894,07/30/16,250,59,26.072500228881836,-80.15277862548828,1469836800000,48.5
3970,0,1287,352,158,104,89,FLL,13.25,9.8125,6219,08/02/16,259,50,26.072500228881836,-80.15277862548828,1470096000000,38.8125
3959,0,2024,712,244,16,0,FLL,14.0625,11.1875,7222,08/03/16,267,59,26.072500228881836,-80.15277862548828,1470182400000,38.25
3799,0,1647,519,334,245,0,FLL,18.1875,10.4375,6826,08/06/16,282,60,26.072500228881836,-80.15277862548828,1470441600000,48.3125
3467,0,1523,839,482,306,0,FLL,19.5625,9.6875,6905,08/13/16,288,57,26.072500228881836,-80.15277862548828,1471046400000,52.75
3695,0,2316,775,178,17,0,FLL,15.8125,10.875,7240,08/21/16,259,58,26.072500228881836,-80.15277862548828,1471737600000,37.6875
3040,0,1521,692,228,208,22,FLL,15.9375,11.3125,5949,08/30/16,238,45,26.072500228881836,-80.15277862548828,1472515200000,42.5625
3046,0,1743,830,641,281,28,FLL,19.0625,11.3125,6835,08/31/16,266,51,26.072500228881836,-80.15277862548828,1472601600000,49.1875
3118,0,1229,667,570,493,51,FLL,20.5,11.9375,6384,09/02/16,256,55,26.072500228881836,-80.15277862548828,1472774400000,53.75
3653,0,1547,497,124,6,0,FLL,11.75,11.375,6079,09/06/16,252,48,26.072500228881836,-80.15277862548828,1473120000000,30.375
2798,82,1470,699,436,361,198,FLL,22.8125,12.25,6252,09/09/16,208,50,26.072500228881836,-80.15277862548828,1473379200000,56.25
3380,0,1395,588,218,75,0,FLL,12.875,12.0625,5892,09/12/16,236,47,26.072500228881836,-80.15277862548828,1473638400000,35.625
2233,25,1327,829,481,401,210,FLL,23.3125,11.6875,5721,09/15/16,215,46,26.072500228881836,-80.15277862548828,1473897600000,59
3399,0,1788,517,131,75,0,FLL,14.25,10.5,6153,09/18/16,243,53,26.072500228881836,-80.15277862548828,1474156800000,37.4375
2606,0,1499,659,254,106,0,FLL,15.9375,12.4375,5331,09/22/16,207,45,26.072500228881836,-80.15277862548828,1474502400000,41.9375
2308,0,1081,870,729,683,31,FLL,24.4375,12.3125,5938,09/23/16,236,51,26.072500228881836,-80.15277862548828,1474588800000,55.375
2666,0,1354,608,193,50,0,FLL,13.6875,12.0625,5042,09/24/16,171,41,26.072500228881836,-80.15277862548828,1474675200000,35.8125
3441,0,1492,406,126,94,0,FLL,12.75,11.25,5824,09/25/16,265,49,26.072500228881836,-80.15277862548828,1474761600000,30.0625
3226,0,956,135,3,0,0,FLL,9.8125,11.875,4481,09/27/16,161,35,26.072500228881836,-80.15277862548828,1474934400000,25.375
3606,0,1424,573,288,19,0,FLL,13.6875,11.75,6169,09/30/16,259,50,26.072500228881836,-80.15277862548828,1475193600000,38.875
2622,0,1126,531,327,100,0,FLL,15.375,9.4375,4887,10/05/16,181,36,26.072500228881836,-80.15277862548828,1475625600000,37.3125
2549,0,717,503,353,255,0,FLL,16.0625,9.9375,4571,10/11/16,194,42,26.072500228881836,-80.15277862548828,1476144000000,42.125
3019,0,1113,497,272,331,4,FLL,17,10.75,5441,10/12/16,205,46,26.072500228881836,-80.15277862548828,1476230400000,44.75
2914,0,999,489,332,310,0,FLL,15.3125,10.6875,5252,10/19/16,208,47,26.072500228881836,-80.15277862548828,1476835200000,38.0625
3677,0,1128,460,193,132,0,FLL,13,12,5805,10/24/16,215,49,26.072500228881836,-80.15277862548828,1477267200000,33.5625
2880,0,892,456,163,94,0,FLL,12.125,10.125,4674,10/25/16,189,41,26.072500228881836,-80.15277862548828,1477353600000,36.875
3190,0,1300,486,322,552,105,FLL,19,12.8125,6191,10/28/16,236,53,26.072500228881836,-80.15277862548828,1477612800000,45.3125
3309,0,1262,613,218,33,0,FLL,15.8125,10.5625,5667,10/29/16,232,50,26.072500228881836,-80.15277862548828,1477699200000,38.5625
2588,16,1216,650,415,436,298,FLL,20.8125,11,5830,11/02/16,211,49,26.072500228881836,-80.15277862548828,1478044800000,49.125
2086,0,1134,608,377,553,131,FLL,22.5,11,5102,11/03/16,213,48,26.072500228881836,-80.15277862548828,1478131200000,56.3125
2087,9,1039,754,722,827,205,FLL,27.625,11.6875,5881,11/04/16,238,54,26.072500228881836,-80.15277862548828,1478217600000,67.4375
2673,0,876,531,455,682,6,FLL,22.0625,10.0625,5438,11/05/16,215,49,26.072500228881836,-80.15277862548828,1478304000000,55.75
3296,0,540,169,28,0,0,FLL,9.333333333333334,10.4,4249,11/09/15,216,40,26.072500228881836,-80.15277862548828,1447027200000,25.6
2662,0,1341,446,94,16,0,FLL,16.333333333333332,10.533333333333333,4699,11/12/15,140,41,26.072500228881836,-80.15277862548828,1447286400000,39.06666666666667
3295,0,1054,426,121,36,0,FLL,12.333333333333334,11.4,5059,11/24/15,127,39,26.072500228881836,-80.15277862548828,1448323200000,32.8
3192,0,1329,665,137,0,0,FLL,15,11.4,5483,11/25/15,160,44,26.072500228881836,-80.15277862548828,1448409600000,36.53333333333333
3253,0,1454,651,220,119,0,FLL,16,11.733333333333333,5926,01/13/16,229,46,26.072500228881836,-80.15277862548828,1452643200000,39.733333333333334
3257,0,790,432,245,385,50,FLL,16.333333333333332,12.266666666666667,5334,01/16/16,175,45,26.072500228881836,-80.15277862548828,1452902400000,42.733333333333334
